schedule_season,schedule_week,schedule_playoff,score_home,score_away,team_favorite_id,spread_favorite,over_under_line,stadium_neutral,team_home_abbrev,team_away_abbrev,home_team_favored,point_diff,home_team_won
1992,1,False,20,23,MIN,-5.0,37.0,False,GB,MIN,0,-3,0
1992,1,False,24,29,TEN,-12.5,45.0,False,TEN,PIT,1,-5,0
1992,1,False,14,3,CLE,-6.0,34.0,False,IND,CLE,0,11,1
1992,1,False,14,31,SF,-4.0,37.0,False,NYG,SF,0,-17,0
1992,1,False,15,13,PHI,-3.5,34.0,False,PHI,NO,1,2,1
1992,1,False,10,24,KC,-2.5,35.0,False,LAC,KC,0,-14,0
1992,1,False,3,21,SEA,-4.0,37.0,False,SEA,CIN,1,-18,0
1992,1,False,23,7,TB,-1.0,37.0,False,TB,ARI,1,16,1
1992,1,False,23,10,WAS,-2.0,43.0,False,DAL,WAS,0,13,1
1992,2,False,24,21,LVR,-2.5,37.0,False,CIN,LVR,0,3,1
1992,2,False,21,13,DEN,-6.5,34.0,False,DEN,LAC,1,8,1
1992,2,False,31,17,DET,-3.5,43.0,False,DET,MIN,1,14,1
1992,2,False,10,20,IND,-9.0,39.0,False,IND,TEN,1,-10,0
1992,2,False,26,7,KC,-10.0,33.0,False,KC,SEA,1,19,1
1992,2,False,14,0,LAR,-4.0,37.0,False,LAR,NE,1,14,1
1992,2,False,28,6,NO,-4.0,34.0,False,NO,CHI,1,22,1
1992,2,False,28,34,DAL,-3.0,38.0,False,NYG,DAL,0,-6,0
1992,2,False,14,31,PHI,-7.0,35.0,False,ARI,PHI,0,-17,0
1992,2,False,27,10,NYJ,-2.5,38.0,False,PIT,NYJ,0,17,1
1992,2,False,31,34,SF,-3.5,44.0,False,SF,BUF,1,-3,0
1992,2,False,31,3,TB,-2.5,37.0,False,TB,GB,1,28,1
1992,2,False,24,17,WAS,-10.0,45.0,False,WAS,ATL,1,7,1
1992,2,False,23,27,MIA,-2.5,38.0,False,CLE,MIA,0,-4,0
1992,3,False,7,10,ATL,-1.0,37.0,False,ATL,NO,1,-3,0
1992,3,False,38,0,BUF,-17.0,41.0,False,BUF,IND,1,38,1
1992,3,False,31,20,DAL,-13.5,40.0,False,DAL,ARI,1,11,1
1992,3,False,24,23,PICK,0.0,37.0,False,GB,CIN,0,1,1
1992,3,False,23,20,TEN,-5.5,39.0,False,TEN,KC,1,3,1
1992,3,False,16,28,LVR,-8.5,33.0,False,LVR,CLE,1,-12,0
1992,3,False,26,10,MIA,-8.5,38.0,False,MIA,LAR,1,16,1
1992,3,False,26,20,MIN,-7.0,39.0,False,MIN,TB,1,6,1
1992,3,False,6,10,NE,-3.0,33.0,False,NE,SEA,1,-4,0
1992,3,False,14,31,SF,-4.0,41.0,False,NYJ,SF,0,-17,0
1992,3,False,30,0,PHI,-6.5,35.0,False,PHI,DEN,1,30,1
1992,3,False,6,23,LAC,-3.0,35.0,False,LAC,PIT,1,-17,0
1992,3,False,13,10,WAS,-9.0,45.0,False,WAS,DET,1,3,1
1992,3,False,14,27,CHI,-5.0,37.0,False,CHI,NYG,1,-13,0
1992,4,False,41,31,CHI,-4.5,39.0,False,CHI,ATL,1,10,1
1992,4,False,7,42,CIN,-2.0,41.0,False,CIN,MIN,1,-35,0
1992,4,False,0,12,DEN,-4.5,34.0,False,CLE,DEN,0,-12,0
1992,4,False,23,27,DET,-10.5,41.0,False,DET,TB,1,-4,0
1992,4,False,17,3,PIT,-3.5,37.0,False,GB,PIT,0,14,1
1992,4,False,27,0,TEN,-11.0,41.0,False,TEN,LAC,1,27,1
1992,4,False,18,10,PICK,0.0,38.0,False,LAR,NYJ,0,8,1
1992,4,False,7,41,BUF,-14.0,38.0,False,NE,BUF,0,-34,0
1992,4,False,10,16,SF,-3.0,37.0,False,NO,SF,0,-6,0
1992,4,False,17,19,MIA,-6.0,35.0,False,SEA,MIA,0,-2,0
1992,4,False,27,7,KC,-6.0,37.0,False,KC,LVR,1,20,1
1992,5,False,24,10,ATL,-7.5,42.0,False,ATL,GB,1,14,1
1992,5,False,10,37,BUF,-10.5,50.0,False,BUF,MIA,1,-27,0
1992,5,False,20,19,DEN,-1.0,33.0,False,DEN,KC,1,1,1
1992,5,False,7,13,PICK,0.0,36.0,False,DET,NO,0,-6,0
1992,5,False,13,10,PICK,0.0,38.0,False,LVR,NYG,0,3,1
1992,5,False,21,20,MIN,-4.0,43.0,False,MIN,CHI,1,1,1
1992,5,False,30,21,NYJ,-10.0,35.0,False,NYJ,NE,1,9,1
1992,5,False,27,24,WAS,-10.0,39.0,False,ARI,WAS,0,3,1
1992,5,False,17,6,LAC,-3.5,32.0,False,LAC,SEA,1,11,1
1992,5,False,27,24,SF,-15.0,42.0,False,SF,LAR,1,3,1
1992,5,False,14,24,TB,-10.0,35.0,False,TB,IND,1,-10,0
1992,5,False,31,7,PHI,-3.5,39.0,False,PHI,DAL,1,24,1
1992,6,False,24,38,TEN,-7.0,43.0,False,CIN,TEN,0,-14,0
1992,6,False,17,9,PIT,-3.0,33.0,False,CLE,PIT,0,8,1
1992,6,False,27,0,DAL,-18.0,37.0,False,DAL,SEA,1,27,1
1992,6,False,6,3,NYJ,-2.0,37.0,False,IND,NYJ,0,3,1
1992,6,False,24,17,PHI,-2.0,34.0,False,KC,PHI,0,7,1
1992,6,False,20,3,BUF,-9.5,42.0,False,LVR,BUF,0,17,1
1992,6,False,21,17,MIA,-8.0,44.0,False,MIA,ATL,1,4,1
1992,6,False,12,24,SF,-17.5,39.0,False,NE,SF,0,-12,0
1992,6,False,13,10,NO,-9.0,34.0,False,NO,LAR,1,3,1
1992,6,False,31,21,NYG,-8.0,38.0,False,NYG,ARI,1,10,1
1992,6,False,34,3,WAS,-8.0,38.0,False,WAS,DEN,1,31,1
1992,7,False,31,14,MIN,-5.5,43.0,False,MIN,DET,1,17,1
1992,7,False,31,14,CHI,-5.5,40.0,False,CHI,TB,1,17,1
1992,7,False,17,6,CLE,-3.0,33.0,False,CLE,GB,1,11,1
1992,7,False,17,10,DAL,-4.0,38.0,False,DAL,KC,1,7,1
1992,7,False,27,21,TEN,-3.0,39.0,False,DEN,TEN,0,6,1
1992,7,False,14,34,IND,-2.0,32.0,False,IND,LAC,1,-20,0
1992,7,False,38,17,NYG,-1.5,37.0,False,LAR,NYG,0,21,1
1992,7,False,38,17,MIA,-15.0,39.0,False,MIA,NE,1,21,1
1992,7,False,21,30,NO,-7.0,35.0,False,ARI,NO,0,-9,0
1992,7,False,56,17,SF,-10.0,45.0,False,SF,ATL,1,39,1
1992,7,False,0,19,LVR,-7.0,32.0,False,SEA,LVR,0,-19,0
1992,7,False,16,12,WAS,-2.0,38.0,False,WAS,PHI,1,4,1
1992,7,False,20,0,PIT,-7.5,38.0,False,PIT,CIN,1,20,1
1992,8,False,10,30,CHI,-3.5,37.0,False,GB,CHI,0,-20,0
1992,8,False,26,10,TEN,-17.0,44.0,False,TEN,CIN,1,16,1
1992,8,False,3,27,KC,-8.5,36.0,False,KC,PIT,1,-24,0
1992,8,False,13,28,DAL,-3.0,36.0,False,LVR,DAL,0,-15,0
1992,8,False,20,31,MIA,-13.5,39.0,False,MIA,IND,1,-11,0
1992,8,False,13,15,WAS,-2.5,42.0,False,MIN,WAS,0,-2,0
1992,8,False,17,19,CLE,-4.5,30.0,False,NE,CLE,0,-2,0
1992,8,False,23,10,NYG,-14.5,32.0,False,NYG,SEA,1,13,1
1992,8,False,7,3,PHI,-15.0,38.0,False,PHI,ARI,1,4,1
1992,8,False,24,21,LAC,-1.5,33.0,False,LAC,DEN,1,3,1
1992,8,False,7,38,TB,-2.5,40.0,False,TB,DET,1,-31,0
1992,8,False,20,24,BUF,-8.5,43.0,False,NYJ,BUF,0,-4,0
1992,9,False,30,28,ATL,-5.0,42.0,False,ATL,LAR,1,2,1
1992,9,False,16,7,BUF,-19.0,40.0,False,BUF,NE,1,9,1
1992,9,False,30,10,CLE,-2.0,35.0,False,CIN,CLE,0,20,1
1992,9,False,20,10,DAL,-4.0,36.0,False,DAL,PHI,1,10,1
1992,9,False,13,27,DET,-10.0,39.0,False,DET,GB,1,-14,0
1992,9,False,23,21,NO,-11.5,36.0,False,NO,TB,1,2,1
1992,9,False,26,14,MIA,-6.5,39.0,False,NYJ,MIA,0,12,1
1992,9,False,24,14,SF,-13.0,44.0,False,ARI,SF,0,10,1
1992,9,False,21,20,TEN,-3.0,39.0,False,PIT,TEN,0,1,1
1992,9,False,26,0,LAC,-6.0,38.0,False,LAC,IND,1,26,1
1992,9,False,7,24,WAS,-10.5,38.0,False,WAS,NYG,1,-17,0
1992,9,False,10,38,CHI,-3.5,40.0,False,CHI,MIN,1,-28,0
1992,10,False,28,20,BUF,-7.0,38.0,False,BUF,PIT,1,8,1
1992,10,False,28,31,CHI,-9.0,39.0,False,CHI,CIN,1,-3,0
1992,10,False,27,16,DEN,-6.0,35.0,False,DEN,NYJ,1,11,1
1992,10,False,3,37,DAL,-6.5,41.0,False,DET,DAL,0,-34,0
1992,10,False,14,24,TEN,-11.0,40.0,False,TEN,CLE,1,-10,0
1992,10,False,0,28,MIA,-6.5,38.0,False,IND,MIA,0,-28,0
1992,10,False,16,14,KC,-6.0,35.0,False,KC,LAC,1,2,1
1992,10,False,14,20,LAR,-5.0,40.0,False,LAR,ARI,1,-6,0
1992,10,False,14,31,NO,-8.0,32.0,False,NE,NO,0,-17,0
1992,10,False,27,7,NYG,-9.0,37.0,False,NYG,GB,1,20,1
1992,10,False,31,10,PHI,-6.5,33.0,False,PHI,LVR,1,21,1
1992,10,False,3,16,WAS,-12.5,33.0,False,SEA,WAS,0,-13,0
1992,10,False,7,35,MIN,-6.0,40.0,False,TB,MIN,0,-28,0
1992,10,False,3,41,SF,-7.0,45.0,False,ATL,SF,0,-38,0
1992,11,False,20,17,ATL,-4.0,41.5,False,ATL,ARI,1,3,1
1992,11,False,13,14,CLE,-2.5,31.0,False,CLE,LAC,1,-1,0
1992,11,False,23,27,DAL,-14.5,40.0,False,DAL,LAR,1,-4,0
1992,11,False,27,13,DEN,-3.5,37.0,False,DEN,NYG,1,14,1
1992,11,False,27,24,PHI,-8.5,35.0,False,GB,PHI,0,3,1
1992,11,False,34,37,IND,-7.0,32.0,False,IND,NE,1,-3,0
1992,11,False,35,16,KC,-1.0,35.0,False,KC,WAS,1,19,1
1992,11,False,20,3,LVR,-14.0,32.0,False,LVR,SEA,1,17,1
1992,11,False,13,17,MIN,-7.5,43.0,False,MIN,TEN,1,-4,0
1992,11,False,17,14,NYJ,-6.0,40.0,False,NYJ,CIN,1,3,1
1992,11,False,17,14,PIT,-11.0,34.0,False,PIT,DET,1,3,1
1992,11,False,21,20,SF,-6.0,40.0,False,SF,NO,1,1,1
1992,11,False,20,17,CHI,-6.5,41.0,False,TB,CHI,0,3,1
1992,11,False,20,26,BUF,-1.0,46.5,False,MIA,BUF,0,-6,0
1992,12,False,41,14,BUF,-13.0,43.0,False,BUF,ATL,1,27,1
1992,12,False,3,17,CHI,-5.5,38.0,False,CHI,GB,1,-14,0
1992,12,False,13,19,CIN,-2.5,38.0,False,CIN,DET,1,-6,0
1992,12,False,24,0,LVR,-3.5,35.0,False,LVR,DEN,1,24,1
1992,12,False,10,27,SF,-7.0,43.0,False,LAR,SF,0,-17,0
1992,12,False,19,16,MIA,-3.5,41.0,False,MIA,TEN,1,3,1
1992,12,False,17,13,MIN,-9.0,37.0,False,MIN,CLE,1,4,1
1992,12,False,24,3,NYJ,-4.5,35.0,False,NE,NYJ,0,21,1
1992,12,False,34,47,PHI,-3.5,35.0,False,NYG,PHI,0,-13,0
1992,12,False,10,16,DAL,-8.5,42.0,False,ARI,DAL,0,-6,0
1992,12,False,30,14,PIT,-12.0,33.0,False,PIT,IND,1,16,1
1992,12,False,29,14,LAC,-8.5,37.0,False,LAC,TB,1,15,1
1992,12,False,14,24,KC,-12.0,32.0,False,SEA,KC,0,-10,0
1992,12,False,20,3,NO,-4.0,37.0,False,NO,WAS,1,17,1
1992,13,False,30,3,DAL,-15.0,41.0,False,DAL,NYG,1,27,1
1992,13,False,21,24,TEN,-1.5,41.0,False,DET,TEN,0,-3,0
1992,13,False,34,0,ATL,-5.5,41.0,False,ATL,NE,1,34,1
1992,13,False,9,21,PIT,-7.5,36.0,False,CIN,PIT,0,-12,0
1992,13,False,27,14,CLE,-3.5,35.0,False,CLE,CHI,1,13,1
1992,13,False,19,14,GB,-5.5,36.0,False,GB,TB,1,5,1
1992,13,False,16,13,BUF,-16.5,41.0,False,IND,BUF,0,3,1
1992,13,False,17,31,MIN,-2.5,37.0,False,LAR,MIN,0,-14,0
1992,13,False,24,13,NO,-4.0,37.0,False,NO,MIA,1,11,1
1992,13,False,7,23,KC,-6.0,35.0,False,NYJ,KC,0,-16,0
1992,13,False,27,3,LAC,-3.5,35.0,False,LAC,LVR,1,24,1
1992,13,False,20,14,SF,-6.5,41.0,False,SF,PHI,1,6,1
1992,13,False,41,3,WAS,-8.0,36.0,False,WAS,ARI,1,38,1
1992,13,False,16,13,DEN,-5.5,34.0,False,SEA,DEN,0,3,1
1992,14,False,22,14,NO,-10.0,39.0,False,NO,ATL,1,8,1
1992,14,False,17,24,BUF,-17.0,36.0,False,BUF,NYJ,1,-7,0
1992,14,False,37,21,CLE,-10.0,33.0,False,CLE,CIN,1,16,1
1992,14,False,27,31,DAL,-7.0,35.0,False,DEN,DAL,0,-4,0
1992,14,False,38,10,GB,-3.5,35.0,False,GB,DET,1,28,1
1992,14,False,28,7,KC,-2.5,33.0,False,LVR,KC,0,21,1
1992,14,False,0,6,NE,-1.5,33.0,False,NE,IND,1,-6,0
1992,14,False,10,28,WAS,-7.0,35.0,False,NYG,WAS,0,-18,0
1992,14,False,28,17,PHI,-5.5,36.0,False,PHI,MIN,1,11,1
1992,14,False,21,27,LAC,-4.5,37.0,False,ARI,LAC,0,-6,0
1992,14,False,20,14,PIT,-13.5,31.0,False,PIT,SEA,1,6,1
1992,14,False,27,3,SF,-8.0,42.0,False,SF,MIA,1,24,1
1992,14,False,27,31,TB,-1.0,39.0,False,TB,LAR,1,-4,0
1992,14,False,24,7,TEN,-11.0,42.0,False,TEN,CHI,1,17,1
1992,15,False,27,17,BUF,-14.0,37.0,False,BUF,DEN,1,10,1
1992,15,False,19,0,ARI,-4.0,37.5,False,ARI,NYG,1,19,1
1992,15,False,30,6,PIT,-3.5,35.0,False,CHI,PIT,0,24,1
1992,15,False,24,14,CLE,-3.5,37.0,False,DET,CLE,0,10,1
1992,15,False,14,16,TEN,-7.0,39.0,False,TEN,GB,1,-2,0
1992,15,False,27,20,KC,-16.5,33.0,False,KC,NE,1,7,1
1992,15,False,14,37,NO,-5.5,38.0,False,LAR,NO,0,-23,0
1992,15,False,17,20,SF,-5.0,41.0,False,MIN,SF,0,-3,0
1992,15,False,6,10,NYJ,-5.5,34.0,False,NYJ,IND,1,-4,0
1992,15,False,27,10,LAC,-14.0,38.0,False,LAC,CIN,1,17,1
1992,15,False,17,20,PHI,-9.5,34.0,False,SEA,PHI,0,-3,0
1992,15,False,7,35,ATL,-1.0,41.0,False,TB,ATL,0,-28,0
1992,15,False,20,17,WAS,-3.0,38.0,False,WAS,DAL,1,3,1
1992,15,False,20,7,MIA,-6.5,37.0,False,MIA,LVR,1,13,1
1992,16,False,35,21,KC,-7.5,34.0,False,NYG,KC,0,14,1
1992,16,False,21,14,SF,-20.0,41.0,False,SF,TB,1,7,1
1992,16,False,20,10,CIN,-4.5,34.0,False,CIN,NE,1,10,1
1992,16,False,14,17,TEN,-1.0,36.0,False,CLE,TEN,0,-3,0
1992,16,False,10,6,DEN,-9.0,35.0,False,DEN,SEA,1,4,1
1992,16,False,16,3,DET,-3.0,40.0,False,DET,CHI,1,13,1
1992,16,False,28,13,GB,-6.0,39.0,False,GB,LAR,1,15,1
1992,16,False,16,13,IND,-2.5,35.0,False,IND,ARI,1,3,1
1992,16,False,14,36,LAC,-3.0,35.0,False,LVR,LAC,0,-22,0
1992,16,False,19,17,MIA,-11.5,37.0,False,MIA,NYJ,1,2,1
1992,16,False,16,20,NO,-3.5,39.0,False,NO,BUF,1,-4,0
1992,16,False,17,13,PHI,-3.0,36.0,False,PHI,WAS,1,4,1
1992,16,False,3,6,PIT,-1.5,35.0,False,PIT,MIN,1,-3,0
1992,16,False,17,41,DAL,-7.0,42.0,False,ATL,DAL,0,-24,0
1992,17,False,0,20,NO,-8.0,33.0,False,NYJ,NO,0,-20,0
1992,17,False,20,21,WAS,-13.5,35.0,False,WAS,LVR,1,-1,0
1992,17,False,17,21,IND,-2.0,34.0,False,CIN,IND,0,-4,0
1992,17,False,27,14,DAL,-12.0,39.0,False,DAL,CHI,1,13,1
1992,17,False,27,3,BUF,-2.5,41.0,False,TEN,BUF,0,24,1
1992,17,False,42,20,KC,-7.0,36.0,False,KC,DEN,1,22,1
1992,17,False,38,27,LAR,-1.0,45.0,False,LAR,ATL,1,11,1
1992,17,False,27,7,MIN,-3.0,37.0,False,MIN,GB,1,20,1
1992,17,False,13,16,MIA,-11.0,34.0,False,NE,MIA,0,-3,0
1992,17,False,20,10,PHI,-8.0,38.0,False,PHI,NYG,1,10,1
1992,17,False,3,7,ARI,-7.5,38.0,False,ARI,TB,1,-4,0
1992,17,False,23,13,PIT,-6.5,32.0,False,PIT,CLE,1,10,1
1992,17,False,14,31,LAC,-9.5,34.0,False,SEA,LAC,0,-17,0
1992,17,False,24,6,SF,-13.5,37.0,False,SF,DET,1,18,1
1992,Wildcard,True,7,24,MIN,-3.5,37.0,False,MIN,WAS,1,-17,0
1992,Wildcard,True,17,0,LAC,-3.0,37.0,False,LAC,KC,1,17,1
1992,Wildcard,True,41,38,BUF,-2.0,37.0,False,BUF,TEN,1,3,1
1992,Wildcard,True,20,36,NO,-3.5,35.0,False,NO,PHI,1,-16,0
1992,Division,True,3,24,PIT,-2.0,36.0,False,PIT,BUF,1,-21,0
1992,Division,True,20,13,SF,-9.5,39.0,False,SF,WAS,1,7,1
1992,Division,True,34,10,DAL,-6.5,38.0,False,DAL,PHI,1,24,1
1992,Division,True,31,0,MIA,-2.0,37.0,False,MIA,LAC,1,31,1
1992,Conference,True,10,29,BUF,-2.5,41.0,False,MIA,BUF,0,-19,0
1992,Conference,True,20,30,SF,-4.0,37.0,False,SF,DAL,1,-10,0
1992,Superbowl,True,52,17,DAL,-6.5,44.5,True,DAL,BUF,1,35,1
1993,1,False,38,14,BUF,-14.0,38.5,False,BUF,NE,1,24,1
1993,1,False,20,26,CHI,-1.0,35.0,False,CHI,NYG,1,-6,0
1993,1,False,27,14,CLE,-7.5,35.5,False,CLE,CIN,1,13,1
1993,1,False,30,13,DET,-5.0,44.0,False,DET,ATL,1,17,1
1993,1,False,36,6,GB,-6.5,38.5,False,GB,LAR,1,30,1
1993,1,False,20,24,MIA,-6.0,36.5,False,IND,MIA,0,-4,0
1993,1,False,24,7,MIN,-3.0,36.0,False,LVR,MIN,0,17,1
1993,1,False,33,21,NO,-3.0,39.0,False,NO,TEN,1,12,1
1993,1,False,20,26,PICK,0.0,36.5,False,NYJ,DEN,0,-6,0
1993,1,False,23,17,PHI,-6.5,37.5,False,PHI,ARI,1,6,1
1993,1,False,13,24,SF,-6.0,36.0,False,PIT,SF,0,-11,0
1993,1,False,18,12,LAC,-11.0,33.0,False,LAC,SEA,1,6,1
1993,1,False,3,27,KC,-7.0,36.0,False,TB,KC,0,-24,0
1993,1,False,35,16,WAS,-2.5,40.0,False,WAS,DAL,1,19,1
1993,2,False,31,34,NO,-3.5,39.5,False,ATL,NO,0,-3,0
1993,2,False,6,9,IND,-2.0,36.0,False,CIN,IND,0,-3,0
1993,2,False,10,13,DAL,-5.0,44.5,False,DAL,BUF,1,-3,0
1993,2,False,34,17,DEN,-3.0,36.0,False,DEN,LAC,1,17,1
1993,2,False,17,20,GB,-3.5,40.0,False,GB,PHI,1,-3,0
1993,2,False,30,0,TEN,-3.0,41.0,False,TEN,KC,1,30,1
1993,2,False,27,0,PIT,-3.0,35.5,False,LAR,PIT,0,27,1
1993,2,False,14,24,MIA,-9.0,39.5,False,MIA,NYJ,1,-10,0
1993,2,False,10,7,MIN,-7.0,36.0,False,MIN,CHI,1,3,1
1993,2,False,16,19,DET,-7.0,38.0,False,NE,DET,0,-3,0
1993,2,False,23,7,NYG,-10.0,37.5,False,NYG,TB,1,16,1
1993,2,False,13,17,LVR,-3.0,33.0,False,SEA,LVR,0,-4,0
1993,2,False,10,17,WAS,-10.0,40.5,False,WAS,ARI,1,-7,0
1993,2,False,23,13,SF,-6.5,39.0,False,CLE,SF,0,10,1
1993,3,False,16,19,LVR,-3.0,35.0,False,LVR,CLE,1,-3,0
1993,3,False,14,17,NE,-2.5,32.0,False,NE,SEA,1,-3,0
1993,3,False,14,3,NO,-5.0,41.0,False,NO,DET,1,11,1
1993,3,False,20,10,NYG,-7.0,37.0,False,NYG,LAR,1,10,1
1993,3,False,34,31,PHI,-5.5,36.0,False,PHI,WAS,1,3,1
1993,3,False,10,17,DAL,-6.5,38.5,False,ARI,DAL,0,-7,0
1993,3,False,34,7,PIT,-8.5,34.0,False,PIT,CIN,1,27,1
1993,3,False,18,17,LAC,-2.5,38.0,False,LAC,TEN,1,1,1
1993,3,False,37,30,SF,-13.5,47.0,False,SF,ATL,1,7,1
1993,3,False,15,7,KC,-6.0,43.0,False,KC,DEN,1,8,1
1993,4,False,13,22,BUF,-6.0,39.0,False,BUF,MIA,1,-9,0
1993,4,False,47,17,CHI,-7.0,33.5,False,CHI,TB,1,30,1
1993,4,False,10,19,SEA,-3.0,31.5,False,CIN,SEA,0,-9,0
1993,4,False,26,20,DET,-5.0,36.5,False,DET,ARI,1,6,1
1993,4,False,13,28,TEN,-10.5,39.5,False,TEN,LAR,1,-15,0
1993,4,False,23,10,CLE,-2.5,33.0,False,IND,CLE,0,13,1
1993,4,False,15,13,MIN,-3.0,36.5,False,MIN,GB,1,2,1
1993,4,False,16,13,SF,-1.0,41.0,False,NO,SF,0,3,1
1993,4,False,45,7,NYJ,-9.5,36.5,False,NYJ,NE,1,38,1
1993,4,False,17,45,ATL,-3.0,42.5,False,ATL,PIT,1,-28,0
1993,5,False,17,14,BUF,-6.0,43.0,False,BUF,NYG,1,3,1
1993,5,False,6,0,CHI,-6.0,44.0,False,CHI,ATL,1,6,1
1993,5,False,36,14,DAL,-11.0,37.0,False,DAL,GB,1,22,1
1993,5,False,35,13,DEN,-8.5,36.5,False,DEN,IND,1,22,1
1993,5,False,24,9,KC,-9.0,36.5,False,KC,LVR,1,15,1
1993,5,False,6,37,NO,-4.0,38.0,False,LAR,NO,0,-31,0
1993,5,False,30,35,NYJ,-1.0,40.5,False,NYJ,PHI,1,-5,0
1993,5,False,38,19,SF,-9.5,39.0,False,SF,MIN,1,19,1
1993,5,False,31,14,LAC,-3.5,31.5,False,SEA,LAC,0,17,1
1993,5,False,27,10,DET,-7.0,37.5,False,TB,DET,0,17,1
1993,5,False,17,10,MIA,-4.0,41.0,False,MIA,WAS,1,7,1
1993,6,False,14,24,MIA,-2.0,36.5,False,CLE,MIA,0,-10,0
1993,6,False,30,27,GB,-2.5,40.0,False,GB,DEN,1,3,1
1993,6,False,3,27,DAL,-11.0,38.0,False,IND,DAL,0,-24,0
1993,6,False,17,15,KC,-14.0,35.0,False,KC,CIN,1,2,1
1993,6,False,24,20,LVR,-2.5,37.0,False,LVR,NYJ,1,4,1
1993,6,False,15,0,MIN,-9.5,36.6,False,MIN,TB,1,15,1
1993,6,False,6,17,PHI,-7.0,36.5,False,PHI,CHI,1,-11,0
1993,6,False,21,23,ARI,-10.0,37.0,False,ARI,NE,1,-2,0
1993,6,False,16,3,PIT,-5.0,37.0,False,PIT,LAC,1,13,1
1993,6,False,7,41,WAS,-3.5,37.0,False,WAS,NYG,1,-34,0
1993,6,False,35,7,BUF,-3.5,41.0,False,BUF,TEN,1,28,1
1993,7,False,30,24,ATL,-1.0,43.0,False,ATL,LAR,1,6,1
1993,7,False,17,28,CLE,-5.5,34.0,False,CIN,CLE,0,-11,0
1993,7,False,26,17,DAL,-6.5,43.0,False,DAL,SF,1,9,1
1993,7,False,30,10,DET,-5.5,34.5,False,DET,SEA,1,20,1
1993,7,False,14,28,TEN,-6.5,36.0,False,NE,TEN,0,-14,0
1993,7,False,21,10,NYG,-7.5,35.5,False,NYG,PHI,1,11,1
1993,7,False,36,6,WAS,-1.5,37.5,False,ARI,WAS,0,30,1
1993,7,False,37,14,NO,-3.0,33.0,False,PIT,NO,0,23,1
1993,7,False,14,17,KC,-4.0,34.0,False,LAC,KC,0,-3,0
1993,7,False,20,23,DEN,-6.5,39.0,False,DEN,LVR,1,-3,0
1993,8,False,28,23,PIT,-2.0,34.5,False,CLE,PIT,0,5,1
1993,8,False,28,12,TEN,-13.5,39.0,False,TEN,CIN,1,16,1
1993,8,False,13,16,DET,-1.0,37.5,False,LAR,DET,0,-3,0
1993,8,False,41,27,MIA,-7.5,35.5,False,MIA,IND,1,14,1
1993,8,False,15,26,NO,-11.0,43.0,False,NO,ATL,1,-11,0
1993,8,False,10,19,BUF,-3.0,41.0,False,NYJ,BUF,0,-9,0
1993,8,False,28,14,SF,-10.5,42.5,False,SF,ARI,1,14,1
1993,8,False,10,9,SEA,-8.5,33.0,False,SEA,NE,1,1,1
1993,8,False,14,37,GB,-6.0,36.5,False,TB,GB,0,-23,0
1993,8,False,12,19,CHI,-3.0,34.0,False,CHI,MIN,1,-7,0
1993,9,False,24,31,ATL,-9.5,42.5,False,ATL,TB,1,-7,0
1993,9,False,28,17,DEN,-8.5,36.5,False,DEN,SEA,1,11,1
1993,9,False,17,3,GB,-6.5,35.0,False,GB,CHI,1,14,1
1993,9,False,9,6,IND,-7.0,35.5,False,IND,NE,1,3,1
1993,9,False,23,30,LVR,-4.0,34.5,False,LVR,LAC,1,-7,0
1993,9,False,30,10,KC,-1.0,36.0,False,MIA,KC,0,20,1
1993,9,False,27,30,MIN,-4.0,35.0,False,MIN,DET,1,-3,0
1993,9,False,6,10,NYG,-6.5,37.0,False,NYG,NYJ,1,-4,0
1993,9,False,10,23,DAL,-10.5,38.5,False,PHI,DAL,0,-13,0
1993,9,False,17,20,NO,-3.0,38.0,False,ARI,NO,0,-3,0
1993,9,False,40,17,SF,-13.0,43.5,False,SF,LAR,1,23,1
1993,9,False,24,10,BUF,-9.0,40.5,False,BUF,WAS,1,14,1
1993,10,False,14,16,LVR,-2.0,33.5,False,CHI,LVR,0,-2,0
1993,10,False,16,24,PIT,-9.5,35.5,False,CIN,PIT,0,-8,0
1993,10,False,14,29,CLE,-2.5,37.0,False,CLE,DEN,1,-15,0
1993,10,False,31,9,DAL,-10.0,37.0,False,DAL,NYG,1,22,1
1993,10,False,23,0,DET,-12.0,40.0,False,DET,TB,1,23,1
1993,10,False,24,14,TEN,-9.0,37.5,False,TEN,SEA,1,10,1
1993,10,False,17,30,MIN,-4.0,36.0,False,MIN,LAC,1,-13,0
1993,10,False,10,13,BUF,-9.5,37.0,False,NE,BUF,0,-3,0
1993,10,False,27,10,MIA,-1.5,38.5,False,NYJ,MIA,0,17,1
1993,10,False,16,3,ARI,-2.0,36.0,False,ARI,PHI,1,13,1
1993,10,False,30,24,WAS,-6.5,38.0,False,WAS,IND,1,6,1
1993,10,False,23,16,KC,-4.0,37.0,False,KC,GB,1,7,1
1993,11,False,3,38,TEN,-8.0,37.0,False,CIN,TEN,0,-35,0
1993,11,False,20,15,DAL,-12.5,38.0,False,DAL,ARI,1,5,1
1993,11,False,23,26,DEN,-7.0,38.0,False,DEN,MIN,1,-3,0
1993,11,False,17,31,NYJ,-4.5,37.5,False,IND,NYJ,0,-14,0
1993,11,False,20,31,LVR,-3.0,36.5,False,LVR,KC,1,-11,0
